recipe_id,ingredient_id,ingredient_index,qty_value,unit,portion_factor,ingredient_line_raw,parse_status,review_reason,std_unit,actual_measure,standard_unit,measure_only
226,260,2,2.0,tbsp,1.0,"2 tbsp fresh ginger, thinly sliced",ok,,"2 tablespoon fresh ginger, thinly sliced",,"2 tablespoon fresh ginger, thinly sliced",2 tablespoon
226,122,3,2.0,medium,1.0,"2 medium carrots, julienned",ok,,"2 medium carrots, julienned",,"2 medium carrots, julienned",2 medium
226,561,4,40.0,ml,1.0,40 ml soy sauce,ok,,40 ml soy sauce,,40 ml soy sauce,
226,94,5,2.0,tbsp,1.0,2 tbsp brown spirit vinegar,ok,,2 tablespoon brown spirit vinegar,,2 tablespoon brown spirit vinegar,2 tablespoon
226,522,6,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
226,639,7,0.5,tsp,1.0,1/2 tsp white pepper,ok,,1/2 teaspoon white pepper,,1/2 teaspoon white pepper,1/2 teaspoon
226,586,8,3.0,tbsp,1.0,3 tbsp Tammy’s Pure Organic Sesame Oil,review,long_base_phrase,3 tablespoon Tammy’s Pure Organic Sesame Oil,,3 tablespoon Tammy’s Pure Organic Sesame Oil,3 tablespoon
226,625,9,60.0,ml,1.0,60 ml water,ok,,60 ml water,,60 ml water,
226,566,10,,,1.0,a sprinkle of sesame seeds,ok,,a sprinkle of sesame seeds,,a sprinkle of sesame seeds,
226,286,11,,,1.0,"a handful of spring onion green tips, chopped",review,long_base_phrase,"a handful of spring onion green tips, chopped",,"a handful of spring onion green tips, chopped",
227,228,1,500.0,g,1.0,500 g Fish fillets of your choice,ok,,500 g Fish fillets of your choice,,500 g Fish fillets of your choice,
227,294,2,3.0,heaped,1.0,3 heaped tbsp flour,ok,,3 heaped tablespoon flour,,3 heaped tablespoon flour,
227,356,3,2.0,tbsp,1.0,2 tbsp mayonnaise,ok,,2 tablespoon mayonnaise,,2 tablespoon mayonnaise,2 tablespoon
227,209,4,1.0,egg,1.0,1 egg,ok,,1 egg,,1 egg,
227,382,5,4.0,tbsp,1.0,4 tbsp Mr Sauce Sweet Chilli Sauce,review,long_base_phrase,4 tablespoon Mr Sauce Sweet Chilli Sauce,,4 tablespoon Mr Sauce Sweet Chilli Sauce,4 tablespoon
227,522,6,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
227,412,7,0.5,tsp,1.0,1/2 tsp paprika,ok,,1/2 teaspoon paprika,,1/2 teaspoon paprika,1/2 teaspoon
227,425,8,0.25,tsp,1.0,1/4 tsp pepper,ok,,1/4 teaspoon pepper,,1/4 teaspoon pepper,1/4 teaspoon
227,90,9,1.5,cups,1.0,1 1/2 cups breadcrumbs,ok,,1 1/2 cups breadcrumbs,,1 1/2 cups breadcrumbs,1 1/2 cups
227,412,11,1.25,tsp,1.0,1 1/4 tsp paprika,ok,,1 1/4 teaspoon paprika,,1 1/4 teaspoon paprika,1 1/4 teaspoon
227,425,12,0.5,tsp,1.0,1/2 tsp pepper,ok,,1/2 teaspoon pepper,,1/2 teaspoon pepper,1/2 teaspoon
228,143,1,,,1.0,500g chicken gizzards,ok,,500g chicken gizzards,,500g chicken gizzards,
228,522,2,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
228,390,3,3.0,tbsp,1.0,3 tbsp oil,ok,,3 tablespoon oil,,3 tablespoon oil,3 tablespoon
228,598,4,1.0,tbsp,1.0,1 tbsp tomato paste,ok,,1 tablespoon tomato paste,,1 tablespoon tomato paste,1 tablespoon
228,384,5,,,1.0,50ml Mr Sauce Worcester sauce,ok,,50ml Mr Sauce Worcester sauce,,50ml Mr Sauce Worcester sauce,
228,625,6,150.0,ml,1.0,150 ml water,ok,,150 ml water,,150 ml water,
228,399,7,0.5,medium,1.0,"1/2 medium onion, sliced",ok,,"1/2 medium onion, sliced",,"1/2 medium onion, sliced",1/2 medium
228,251,8,3.0,cloves,1.0,"3 cloves garlic, finely chopped",ok,,"3 cloves garlic, finely chopped",,"3 cloves garlic, finely chopped",3 cloves
228,273,9,1.0,medium,1.0,"1 medium green pepper, chopped",ok,,"1 medium green pepper, chopped",,"1 medium green pepper, chopped",1 medium
228,120,10,4.0,carrots,1.0,"4 carrots, chopped",ok,,"4 carrots, chopped",,"4 carrots, chopped",
229,359,1,8.0,medium,1.0,8 medium-large potatoes,ok,,8 medium-large potatoes,,8 medium-large potatoes,8 medium
229,177,2,,,1.0,3-4 tbsp cooking oil,ok,,3-4 tablespoon cooking oil,,3-4 tablespoon cooking oil,
229,522,3,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
229,591,4,1.5,tsp,1.0,1 1/2 tsp dried thyme,ok,,1 1/2 teaspoon dried thyme,,1 1/2 teaspoon dried thyme,1 1/2 teaspoon
229,251,5,3.0,cloves,1.0,"3 cloves garlic, grated",ok,,"3 cloves garlic, grated",,"3 cloves garlic, grated",3 cloves
229,377,6,,,1.0,3-4 tbsp Mr Sauce Miri Piri Sauce,review,long_base_phrase,3-4 tablespoon Mr Sauce Miri Piri Sauce,,3-4 tablespoon Mr Sauce Miri Piri Sauce,
230,139,1,500.0,g,1.0,500 g chicken breast,ok,,500 g chicken breast,,500 g chicken breast,
230,390,2,3.0,tbsp,1.0,3 tbsp oil,ok,,3 tablespoon oil,,3 tablespoon oil,3 tablespoon
230,399,3,1.0,medium,1.0,"1 medium onion, finely chopped",ok,,"1 medium onion, finely chopped",,"1 medium onion, finely chopped",1 medium
230,251,4,3.0,tsp,1.0,"3 tsp garlic, grated",ok,,"3 teaspoon garlic, grated",,"3 teaspoon garlic, grated",3 teaspoon
230,260,5,2.0,tsp,1.0,"2 tsp ginger, finely chopped",ok,,"2 teaspoon ginger, finely chopped",,"2 teaspoon ginger, finely chopped",2 teaspoon
230,482,6,0.75,tsp,1.0,¾ tsp Real Premium Spices curry powder,ok,,¾ teaspoon Real Premium Spices curry powder,,¾ teaspoon Real Premium Spices curry powder,¾ teaspoon
230,488,7,0.25,tsp,1.0,¼ tsp Real Premium Spices turmeric,ok,,¼ teaspoon Real Premium Spices turmeric,,¼ teaspoon Real Premium Spices turmeric,¼ teaspoon
230,481,8,0.25,tsp,1.0,¼ tsp Real Premium Spices coriander,ok,,¼ teaspoon Real Premium Spices coriander,,¼ teaspoon Real Premium Spices coriander,¼ teaspoon
230,477,9,0.25,tsp,1.0,¼ tsp Real Premium Spices ground black pepper,review,long_base_phrase,¼ teaspoon Real Premium Spices ground black pepper,,¼ teaspoon Real Premium Spices ground black pepper,¼ teaspoon
230,522,10,1.0,,1.0,1 ¾ tsp salt,ok,,1 ¾ teaspoon salt,,1 ¾ teaspoon salt,
230,597,11,3.0,large,1.0,"3 large tomatoes, grated",ok,,"3 large tomatoes, grated",,"3 large tomatoes, grated",3 large
230,301,12,300.0,ml,1.0,300 ml hot water,ok,,300 ml hot water,,300 ml hot water,
230,134,13,1.0,chicken,1.0,1 chicken stock cube,ok,,1 chicken stock cube,,1 chicken stock cube,
230,9,14,1.0,tbsp,1.0,1 tbsp all purpose flour plus enough water to make a paste,review,long_base_phrase;long_raw_phrase,1 tablespoon all purpose flour plus enough water to make a paste,,1 tablespoon all purpose flour plus enough water to make a paste,1 tablespoon
230,560,15,50.0,ml,1.0,50 ml sour milk,ok,,50 ml sour milk,,50 ml sour milk,
231,573,1,1.0,kg,1.0,1 kg steak mince,ok,,1 kg steak mince,,1 kg steak mince,
231,522,2,1.5,tsp,1.0,1 1/2 tsp salt,ok,,1 1/2 teaspoon salt,,1 1/2 teaspoon salt,1 1/2 teaspoon
231,62,3,0.75,tsp,1.0,3/4 tsp ground black pepper,ok,,3/4 teaspoon ground black pepper,,3/4 teaspoon ground black pepper,3/4 teaspoon
231,373,4,60.0,ml,1.0,60 ml Mr Sauce Beef Burger Sauce,review,long_base_phrase,60 ml Mr Sauce Beef Burger Sauce,,60 ml Mr Sauce Beef Burger Sauce,
231,209,5,1.0,egg,1.0,1 egg,ok,,1 egg,,1 egg,
231,399,6,1.0,small,1.0,"1 small onion, finely chopped",ok,,"1 small onion, finely chopped",,"1 small onion, finely chopped",1 small
231,33,7,2.0,tsp,1.0,"2 tsp fresh basil, finely chopped",ok,,"2 teaspoon fresh basil, finely chopped",,"2 teaspoon fresh basil, finely chopped",2 teaspoon
231,251,8,2.0,tsp,1.0,"2 tsp garlic, grated",ok,,"2 teaspoon garlic, grated",,"2 teaspoon garlic, grated",2 teaspoon
231,298,9,,,1.0,"1kg Homemade or Shop bought Puff Pastry, thawed plus 1 beaten egg",review,long_base_phrase;long_raw_phrase;contains_conjunction,"1kg Homemade or Shop bought Puff Pastry, thawed plus 1 beaten egg",,"1kg Homemade or Shop bought Puff Pastry, thawed plus 1 beaten egg",
231,131,10,200.0,g,1.0,200 g Cheddar Cheese,ok,,200 g Cheddar Cheese,,200 g Cheddar Cheese,
231,466,11,2.0,punnets,1.0,2 punnets oyster mushroom,ok,,2 punnets oyster mushroom,,2 punnets oyster mushroom,
231,390,12,3.0,tbsp,1.0,3 tbsp oil,ok,,3 tablespoon oil,,3 tablespoon oil,3 tablespoon
231,566,13,,,1.0,A sprinkle of sesame seeds (optional),ok,,A sprinkle of sesame seeds (optional),optional,A sprinkle of sesame seeds,
232,266,1,1.5,cups,1.0,1 1/2 cups The Grain Hub Sorghum,ok,,1 1/2 cups The Grain Hub Sorghum,,1 1/2 cups The Grain Hub Sorghum,1 1/2 cups
232,8,2,1.25,cups,1.0,1 1/4 cups all purpose flour (plain flour),ok,,1 1/4 cups all purpose flour (plain flour),plain flour,1 1/4 cups all purpose flour,1 1/4 cups
232,577,3,0.5,cup,1.0,1/2 cup sugar,ok,,1/2 cup sugar,,1/2 cup sugar,1/2 cup
232,522,4,0.5,tsp,1.0,1/2 tsp salt,ok,,1/2 teaspoon salt,,1/2 teaspoon salt,1/2 teaspoon
232,26,5,1.0,tsp,1.0,1 tsp baking powder,ok,,1 teaspoon baking powder,,1 teaspoon baking powder,1 teaspoon
232,560,6,1.0,cup,1.0,1 cup sour milk,ok,,1 cup sour milk,,1 cup sour milk,1 cup
232,209,7,1.0,egg,1.0,1 egg,ok,,1 egg,,1 egg,
232,390,8,5.0,tbsp,1.0,5 tbsp oil,ok,,5 tablespoon oil,,5 tablespoon oil,5 tablespoon
233,424,1,400.0,g,1.0,400 g penne pasta,ok,,400 g penne pasta,,400 g penne pasta,
233,441,2,700.0,g,1.0,700 g pork,ok,,700 g pork,,700 g pork,
233,585,3,5.0,tbsp,1.0,5 tbsp Tammy’s Garlic Infused Sesame Oil,ok,,5 tablespoon Tammy’s Garlic Infused Sesame Oil,,5 tablespoon Tammy’s Garlic Infused Sesame Oil,5 tablespoon
233,251,4,2.0,large,1.0,"2 large cloves garlic, grated",ok,,"2 large cloves garlic, grated",,"2 large cloves garlic, grated",2 large
233,399,5,1.0,medium,1.0,"1 medium onion, chopped",ok,,"1 medium onion, chopped",,"1 medium onion, chopped",1 medium
233,467,6,1.0,punnet,1.0,"1 punnet oyster mushroom, julienned",ok,,"1 punnet oyster mushroom, julienned",,"1 punnet oyster mushroom, julienned",
233,522,7,1.5,tsp,1.0,1 1/2 tsp salt,ok,,1 1/2 teaspoon salt,,1 1/2 teaspoon salt,1 1/2 teaspoon
233,62,8,0.75,tsp,1.0,3/4 tsp ground black pepper,ok,,3/4 teaspoon ground black pepper,,3/4 teaspoon ground black pepper,3/4 teaspoon
233,598,9,3.0,tbsp,1.0,3 tbsp tomato paste,ok,,3 tablespoon tomato paste,,3 tablespoon tomato paste,3 tablespoon
234,442,1,1.5,kg,1.0,1.5 kg pork chops,ok,,1.5 kg pork chops,,1.5 kg pork chops,
234,522,2,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
234,390,3,3.0,tbsp,1.0,3 tbsp oil,ok,,3 tablespoon oil,,3 tablespoon oil,3 tablespoon
234,251,4,2.0,tsp,1.0,"2 tsp garlic, grated",ok,,"2 teaspoon garlic, grated",,"2 teaspoon garlic, grated",2 teaspoon
234,479,5,3.0,tsp,1.0,3 tsp Real Premium Spices Chisa Nyama,review,long_base_phrase,3 teaspoon Real Premium Spices Chisa Nyama,,3 teaspoon Real Premium Spices Chisa Nyama,3 teaspoon
235,573,1,500.0,g,1.0,500 g steak mince,ok,,500 g steak mince,,500 g steak mince,
235,73,2,500.0,g,1.0,500 g boerewors sausage,ok,,500 g boerewors sausage,,500 g boerewors sausage,
235,399,3,1.0,large,1.0,"1 large onion, chopped",ok,,"1 large onion, chopped",,"1 large onion, chopped",1 large
235,251,4,3.0,tsp,1.0,"3 tsp garlic, grated",ok,,"3 teaspoon garlic, grated",,"3 teaspoon garlic, grated",3 teaspoon
235,120,5,2.0,large,1.0,"2 large carrots, chopped",ok,,"2 large carrots, chopped",,"2 large carrots, chopped",2 large
235,164,6,1.0,cob,1.0,1 cob sweetcorn,ok,,1 cob sweetcorn,,1 cob sweetcorn,
235,464,7,0.5,punnet,1.0,"1/2 punnet green beans, chopped",ok,,"1/2 punnet green beans, chopped",,"1/2 punnet green beans, chopped",
235,469,8,1.0,punnet,1.0,1 punnet peas,ok,,1 punnet peas,,1 punnet peas,
235,597,9,4.0,large,1.0,"4 large tomatoes , grated",ok,,"4 large tomatoes , grated",,"4 large tomatoes , grated",4 large
235,379,10,60.0,ml,1.0,60 ml Mr Sauce Smokey BBQ Marinade,review,long_base_phrase,60 ml Mr Sauce Smokey BBQ Marinade,,60 ml Mr Sauce Smokey BBQ Marinade,
235,522,11,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
235,391,12,,,1.0,Oil for frying,ok,,Oil for frying,,Oil for frying,
235,625,13,,,1.0,500ml water,ok,,500ml water,,500ml water,
236,553,1,5.0,,1.0,"5 – 6 Medium sized Kariba Bream Fish, gutted",review,long_base_phrase,"5 – 6 Medium sized Kariba Bream Fish, gutted",,"5 – 6 Medium sized Kariba Bream Fish, gutted",
236,483,2,2.0,tbsp,1.0,"2 tbsp Real Premium Spices Lemon, Garlic & Herb Seasoning",review,long_base_phrase,"2 tablespoon Real Premium Spices Lemon, Garlic & Herb Seasoning",,"2 tablespoon Real Premium Spices Lemon, Garlic & Herb Seasoning",2 tablespoon
236,251,3,2.0,tbsp,1.0,"2 tbsp garlic, finely grated",ok,,"2 tablespoon garlic, finely grated",,"2 tablespoon garlic, finely grated",2 tablespoon
236,415,4,3.0,tsp,1.0,"3 tsp fresh parsley, chopped",ok,,"3 teaspoon fresh parsley, chopped",,"3 teaspoon fresh parsley, chopped",3 teaspoon
236,522,5,2.0,tsp,1.0,2 tsp salt,ok,,2 teaspoon salt,,2 teaspoon salt,2 teaspoon
236,390,6,4.0,tbsp,1.0,4 tbsp oil,ok,,4 tablespoon oil,,4 tablespoon oil,4 tablespoon
236,334,7,40.0,ml,1.0,40 ml lemon juice,ok,,40 ml lemon juice,,40 ml lemon juice,
237,145,1,2.0,kg,1.0,2 kg chicken thighs,ok,,2 kg chicken thighs,,2 kg chicken thighs,
237,522,2,1.75,tsp,1.0,1 3/4 tsp salt,ok,,1 3/4 teaspoon salt,,1 3/4 teaspoon salt,1 3/4 teaspoon
237,400,3,1.0,tsp,1.0,1 tsp onion powder flakes,ok,,1 teaspoon onion powder flakes,,1 teaspoon onion powder flakes,1 teaspoon
237,591,4,0.5,tsp,1.0,1/2 tsp dried thyme,ok,,1/2 teaspoon dried thyme,,1/2 teaspoon dried thyme,1/2 teaspoon
237,412,5,1.5,tsp,1.0,1 1/2 tsp paprika,ok,,1 1/2 teaspoon paprika,,1 1/2 teaspoon paprika,1 1/2 teaspoon
237,372,6,60.0,ml,1.0,60 ml Mr Sauce BBQ sauce,ok,,60 ml Mr Sauce BBQ sauce,,60 ml Mr Sauce BBQ sauce,
237,390,7,3.0,tbsp,1.0,3 tbsp oil,ok,,3 tablespoon oil,,3 tablespoon oil,3 tablespoon
238,91,1,3.0,cups,1.0,3 cups brown flour,ok,,3 cups brown flour,,3 cups brown flour,3 cups
238,266,2,1.0,cup,1.0,1 cup The grain Hub sorghum (mapfunde),ok,,1 cup The grain Hub sorghum (mapfunde),mapfunde,1 cup The grain Hub sorghum,1 cup
238,26,3,2.0,tsp,1.0,2 tsp baking powder,ok,,2 teaspoon baking powder,,2 teaspoon baking powder,2 teaspoon
238,126,4,1.0,cup,1.0,1 cup castor sugar,ok,,1 cup castor sugar,,1 cup castor sugar,1 cup
238,390,5,0.5,cup,1.0,1/2 cup oil,ok,,1/2 cup oil,,1/2 cup oil,1/2 cup
238,364,6,1.25,cup,1.0,1 1/4 cup milk,ok,,1 1/4 cup milk,,1 1/4 cup milk,1 1/4 cup
238,209,7,3.0,eggs,1.0,3 eggs,ok,,3 eggs,,3 eggs,
238,610,8,1.0,tsp,1.0,1 tsp vanilla essence,ok,,1 teaspoon vanilla essence,,1 teaspoon vanilla essence,1 teaspoon
238,160,9,1.0,tsp,1.0,1 tsp ground cinnamon,ok,,1 teaspoon ground cinnamon,,1 teaspoon ground cinnamon,1 teaspoon
239,399,1,1.0,medium,1.0,"1 medium onion, chopped",ok,,"1 medium onion, chopped",,"1 medium onion, chopped",1 medium
239,177,2,3.0,tbsp,1.0,3 tbsp cooking oil,ok,,3 tablespoon cooking oil,,3 tablespoon cooking oil,3 tablespoon
239,484,3,1.0,tsp,1.0,1 tsp Real Premium Spices Mild Curry powder,review,long_base_phrase,1 teaspoon Real Premium Spices Mild Curry powder,,1 teaspoon Real Premium Spices Mild Curry powder,1 teaspoon
239,485,4,1.0,tsp,1.0,1 tsp Real Premium Spices Paprika,ok,,1 teaspoon Real Premium Spices Paprika,,1 teaspoon Real Premium Spices Paprika,1 teaspoon
239,488,5,0.25,tsp,1.0,1/4 tsp Real Premium Spices Turmeric,ok,,1/4 teaspoon Real Premium Spices Turmeric,,1/4 teaspoon Real Premium Spices Turmeric,1/4 teaspoon
239,522,6,1.25,tsp,1.0,1 1/4 tsp salt,ok,,1 1/4 teaspoon salt,,1 1/4 teaspoon salt,1 1/4 teaspoon
239,251,7,1.0,tsp,1.0,"1 tsp garlic, finely chopped",ok,,"1 teaspoon garlic, finely chopped",,"1 teaspoon garlic, finely chopped",1 teaspoon
239,508,8,3.0,cups,1.0,3 cups rice,ok,,3 cups rice,,3 cups rice,3 cups
239,76,9,6.0,cups,1.0,6 cups boiling water,ok,,6 cups boiling water,,6 cups boiling water,6 cups
240,406,1,5.0,overripe,1.0,5 overripe bananas,ok,,5 overripe bananas,,5 overripe bananas,
240,334,2,1.0,tbsp,1.0,1 tbsp lemon juice,ok,,1 tablespoon lemon juice,,1 tablespoon lemon juice,1 tablespoon
240,540,3,3.0,cups,1.0,3 cups self-raising flour,ok,,3 cups self-raising flour,,3 cups self-raising flour,3 cups
240,26,4,1.5,tsp,1.0,1 1/2 tsp baking powder,ok,,1 1/2 teaspoon baking powder,,1 1/2 teaspoon baking powder,1 1/2 teaspoon
240,480,5,1.0,tsp,1.0,1 tsp Real Premium Spices ground cinnamon,ok,,1 teaspoon Real Premium Spices ground cinnamon,,1 teaspoon Real Premium Spices ground cinnamon,1 teaspoon
240,126,6,0.75,cup,1.0,3/4 cup castor sugar,ok,,3/4 cup castor sugar,,3/4 cup castor sugar,3/4 cup
240,522,7,,,1.0,a pinch of salt,ok,,a pinch of salt,,a pinch of salt,
240,390,8,0.5,cup,1.0,1/2 cup oil,ok,,1/2 cup oil,,1/2 cup oil,1/2 cup
240,363,9,4.0,tbsp,1.0,4 tbsp powdered milk,ok,,4 tablespoon powdered milk,,4 tablespoon powdered milk,4 tablespoon
240,560,10,1.0,cup,1.0,1 cup sour milk,ok,,1 cup sour milk,,1 cup sour milk,1 cup
241,264,1,600.0,g,1.0,600 g The Grain Hub Mhunga (Pearl Millet),ok,,600 g The Grain Hub Mhunga (Pearl Millet),Pearl Millet,600 g The Grain Hub Mhunga,
241,515,2,300.0,ml,1.0,300 ml room temperature water,ok,,300 ml room temperature water,,300 ml room temperature water,
241,76,3,1.8,L,1.0,1.8 L boiling water,ok,,1.8 L boiling water,,1.8 L boiling water,
242,573,1,500.0,g,1.0,500 g steak mince,ok,,500 g steak mince,,500 g steak mince,
242,522,2,0.75,tsp,1.0,3/4 tsp salt,ok,,3/4 teaspoon salt,,3/4 teaspoon salt,3/4 teaspoon
242,360,3,0.75,tsp,1.0,3/4 tsp mild curry powder,ok,,3/4 teaspoon mild curry powder,,3/4 teaspoon mild curry powder,3/4 teaspoon
242,412,4,0.75,tsp,1.0,3/4 tsp paprika,ok,,3/4 teaspoon paprika,,3/4 teaspoon paprika,3/4 teaspoon
242,399,5,1.0,medium,1.0,"1 medium onion, chopped",ok,,"1 medium onion, chopped",,"1 medium onion, chopped",1 medium
242,597,6,2.0,large,1.0,"2 large tomatoes, grated",ok,,"2 large tomatoes, grated",,"2 large tomatoes, grated",2 large
242,251,7,3.0,cloves,1.0,"3 cloves garlic, chopped",ok,,"3 cloves garlic, chopped",,"3 cloves garlic, chopped",3 cloves
242,129,8,3.0,celery,1.0,"3 celery sticks, chopped",ok,,"3 celery sticks, chopped",,"3 celery sticks, chopped",
242,120,9,3.0,medium,1.0,"3 medium carrots, chopped",ok,,"3 medium carrots, chopped",,"3 medium carrots, chopped",3 medium
242,469,10,0.5,punnet,1.0,1/2 punnet peas,ok,,1/2 punnet peas,,1/2 punnet peas,
242,384,11,40.0,ml,1.0,40 ml Mr Sauce Worcester Sauce,ok,,40 ml Mr Sauce Worcester Sauce,,40 ml Mr Sauce Worcester Sauce,
242,598,12,1.0,tbsp,1.0,1 tbsp tomato paste,ok,,1 tablespoon tomato paste,,1 tablespoon tomato paste,1 tablespoon
242,625,13,100.0,ml,1.0,100 ml water,ok,,100 ml water,,100 ml water,
242,194,14,0.5,tbsp,1.0,1/2 tbsp cream of tomato soup powder,ok,,1/2 tablespoon cream of tomato soup powder,,1/2 tablespoon cream of tomato soup powder,1/2 tablespoon
242,391,15,4.0,tbsp,1.0,4 tbsp oil for frying,ok,,4 tablespoon oil for frying,,4 tablespoon oil for frying,4 tablespoon
243,447,1,8.0,large,1.0,8 large potatoes,ok,,8 large potatoes,,8 large potatoes,8 large
243,216,2,,,1.0,Enough water to go just below the potatoes,review,long_base_phrase,Enough water to go just below the potatoes,,Enough water to go just below the potatoes,
243,522,3,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
243,487,4,2.0,tbsp,1.0,2 tbsp Real Premium Spices Sour Cream ‘n Chives,review,long_base_phrase,2 tablespoon Real Premium Spices Sour Cream ‘n Chives,,2 tablespoon Real Premium Spices Sour Cream ‘n Chives,2 tablespoon
243,425,5,1.0,tsp,1.0,1 tsp pepper,ok,,1 teaspoon pepper,,1 teaspoon pepper,1 teaspoon
243,103,6,1.0,tbsp,1.0,1 tbsp butter/ margarine,ok,,1 tablespoon butter/ margarine,,1 tablespoon butter/ margarine,1 tablespoon
243,362,7,0.5,cup,1.0,1/2 cup fresh milk,ok,,1/2 cup fresh milk,,1/2 cup fresh milk,1/2 cup
244,266,1,1.0,cup,1.0,1 cup The Grain Hub Sorghum,ok,,1 cup The Grain Hub Sorghum,,1 cup The Grain Hub Sorghum,1 cup
244,515,2,250.0,ml,1.0,250 ml room temperature water,ok,,250 ml room temperature water,,250 ml room temperature water,
244,341,3,1.0,litre,1.0,1 litre boiling water,ok,,1 litre boiling water,,1 litre boiling water,
244,522,4,0.5,tsp,1.0,1/2 tsp salt,ok,,1/2 teaspoon salt,,1/2 teaspoon salt,1/2 teaspoon
245,176,1,4.0,,1.0,4 – 5 cups of cooked rice,ok,,4 – 5 cups of cooked rice,,4 – 5 cups of cooked rice,
245,484,2,1.0,tsp,1.0,1 tsp Real Premium Spices Mild Curry Powder,review,long_base_phrase,1 teaspoon Real Premium Spices Mild Curry Powder,,1 teaspoon Real Premium Spices Mild Curry Powder,1 teaspoon
245,477,3,0.5,tsp,1.0,1/2 tsp Real Premium Spices Ground Black Pepper,review,long_base_phrase,1/2 teaspoon Real Premium Spices Ground Black Pepper,,1/2 teaspoon Real Premium Spices Ground Black Pepper,1/2 teaspoon
245,399,4,1.0,medium,1.0,"1 medium onion, chopped",ok,,"1 medium onion, chopped",,"1 medium onion, chopped",1 medium
245,120,5,2.0,large,1.0,2 large carrots,ok,,2 large carrots,,2 large carrots,2 large
245,209,6,4.0,large,1.0,"4 large eggs, beaten",ok,,"4 large eggs, beaten",,"4 large eggs, beaten",4 large
245,522,7,1.5,tsp,1.0,1 1/2 tsp salt,ok,,1 1/2 teaspoon salt,,1 1/2 teaspoon salt,1 1/2 teaspoon
245,273,8,1.0,medium,1.0,"1 medium green pepper, chopped",ok,,"1 medium green pepper, chopped",,"1 medium green pepper, chopped",1 medium
245,502,9,1.0,small,1.0,"1 small red pepper, chopped",ok,,"1 small red pepper, chopped",,"1 small red pepper, chopped",1 small
245,561,10,30.0,ml,1.0,30 ml Soy sauce,ok,,30 ml Soy sauce,,30 ml Soy sauce,
245,391,11,3.0,tbsp,1.0,3 tbsp oil for frying,ok,,3 tablespoon oil for frying,,3 tablespoon oil for frying,3 tablespoon
245,251,12,,,1.0,"I tsp garlic, finely chopped",ok,,"I teaspoon garlic, finely chopped",,"I teaspoon garlic, finely chopped",
246,554,1,8.0,medium,1.0,"8 medium sized potatoes, peeled and cubed",review,contains_conjunction,"8 medium sized potatoes, peeled and cubed",,"8 medium sized potatoes, peeled and cubed",8 medium
246,390,2,4.0,tbsp,1.0,4 tbsp oil,ok,,4 tablespoon oil,,4 tablespoon oil,4 tablespoon
246,485,3,1.0,tsp,1.0,1 tsp Real Premium Spices Paprika,ok,,1 teaspoon Real Premium Spices Paprika,,1 teaspoon Real Premium Spices Paprika,1 teaspoon
246,486,4,4.0,tsp,1.0,4 tsp Real Premium Spices Potato Mate,review,long_base_phrase,4 teaspoon Real Premium Spices Potato Mate,,4 teaspoon Real Premium Spices Potato Mate,4 teaspoon
246,522,5,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
247,91,1,3.0,cups,1.0,3 cups brown flour,ok,,3 cups brown flour,,3 cups brown flour,3 cups
247,264,2,1.0,cup,1.0,1 cup The Grain Hub Mhunga (Pearl Millet),ok,,1 cup The Grain Hub Mhunga (Pearl Millet),Pearl Millet,1 cup The Grain Hub Mhunga,1 cup
247,346,3,1.0,and,1.0,1 and 1/2 cup lukewarm water,review,contains_conjunction,1 and 1/2 cup lukewarm water,,1 and 1/2 cup lukewarm water,
247,390,4,4.0,tbsp,1.0,4 tbsp oil,ok,,4 tablespoon oil,,4 tablespoon oil,4 tablespoon
247,95,5,3.0,tbsp,1.0,3 tbsp brown sugar,ok,,3 tablespoon brown sugar,,3 tablespoon brown sugar,3 tablespoon
247,307,6,1.0,and,1.0,1 and 1/2 tsp instant yeast,review,contains_conjunction,1 and 1/2 teaspoon instant yeast,,1 and 1/2 teaspoon instant yeast,
247,522,7,1.0,tsp,1.0,1 tsp salt,ok,,1 teaspoon salt,,1 teaspoon salt,1 teaspoon
248,342,1,3.0,cups,1.0,3 cups long grain rice,ok,,3 cups long grain rice,,3 cups long grain rice,3 cups
248,502,2,0.5,small,1.0,"1/2 small red pepper, chopped",ok,,"1/2 small red pepper, chopped",,"1/2 small red pepper, chopped",1/2 small
248,251,3,2.0,tsp,1.0,"2 tsp garlic, finely chopped",ok,,"2 teaspoon garlic, finely chopped",,"2 teaspoon garlic, finely chopped",2 teaspoon
